                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3779,                 5.7525,                 4.3087,                      0,                      0,                      0,                      0,                 3.4633,                 5.3498,                 4.1601,              1.785e-05,              1.785e-05,              1.785e-05
                      2,                 3.5082,                 5.6864,                 4.2862,                      0,                      0,                      0,                      0,                 3.4623,                 5.3493,                 4.1607,             3.6525e-05,             3.6525e-05,             3.6525e-05
