                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5912,                  5.761,                 4.3003,                      0,                      0,                      0,                      0,                  3.463,                 5.3543,                 4.1596,               8.33e-06,               8.33e-06,               8.33e-06
                      2,                 3.4882,                 5.6959,                 4.2741,                      0,                      0,                      0,                      0,                 3.4634,                 5.3546,                 4.1607,             1.7673e-05,             1.7673e-05,             1.7673e-05
